% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=745296, Wed Aug 14 17:25:32 2024
1 11 1.9239035755739349 1.0000458343836967 1.0 1.0 1.0000041666753472 1.0000083333680556 1.0000125000781253 1.0000166668055563 1.0000208335503487 1.0000250003125026 1.000029167092018 1.0000333338888951 1.0000375007031337 1.0000416675347343 1.0000458343836967
2 22 1.9069077635390075 1.0907738498133983 0.9299824149841223 0.9299824149841223 0.9372293548787302 0.974959262495038 0.9912742051632831 0.9966052205398467 1.0000252397714 1.0000329205773868 1.0022642810150904 1.0068938681262836 1.0094601588984993 1.0319349984391133 1.0907738498133983
3 33 1.9846254070093068 1.12829144603218 0.8807686939413545 0.8807686939413545 0.9309317305550334 0.9469544218571743 0.9811475229825397 0.9850257158331247 1.0000455569720068 1.0035275740279848 1.0036381423584722 1.010278821667664 1.0126469465046124 1.0493897395979328 1.12829144603218
4 44 1.964607316378123 1.1454723026327163 0.8245412623066848 0.8245412623066848 0.9256924215083329 0.9317853037040141 0.9714988014651637 0.98209155781788 0.9967760179681696 0.9984260738371202 1.0044215429976406 1.0237486689402695 1.0511620911517983 1.0946396899369244 1.1454723026327163
5 55 1.8349982795879365 1.1753733726817854 0.796710986749662 0.796710986749662 0.9209351845967365 0.9288275259326649 0.9575256254270473 0.9652867362516455 0.9874749433831116 0.9956980395642416 1.0134192990660174 1.0141851006505826 1.0387794271211013 1.1030412789704576 1.1753733726817854
6 66 1.7867239970490958 1.1820486660259808 0.7566708700488959 0.7566708700488959 0.9194464007679749 0.932420645379507 0.9475949754156022 0.9557068538181073 0.977569985495383 1.0018324209759146 1.0053487714423657 1.0181457142028687 1.0352320298670372 1.1070908512229936 1.1820486660259808
7 77 1.7868539746758765 1.1736161270153043 0.7604563257732087 0.7604563257732087 0.8985215380385333 0.9348842950913854 0.9445228352217714 0.9659960623299756 0.9772951940476577 0.9939614049936994 1.0023150623083195 1.0131376303437492 1.0475900503398015 1.0852027652559741 1.1736161270153043
8 88 1.705085515889891 1.1940596585369265 0.7495767723742296 0.7495767723742296 0.8778047474521687 0.9230507580302192 0.9333528960248162 0.9446472089224807 0.9790617409779515 0.9884189578726387 1.0048896508647773 1.0117534366930416 1.049777213719231 1.0964776320727092 1.1940596585369265
9 99 1.536219001203143 1.1871078271012576 0.7483919368881129 0.7483919368881129 0.8724036175650784 0.9015869025413787 0.9199446922287506 0.9327273451468663 0.9645525989677447 0.9752968392417847 0.9966334325709214 1.012296298742043 1.059428111708393 1.091357977009934 1.1871078271012576
10 110 1.4436892848370462 1.1992824880171709 0.7307384691293516 0.7307384691293516 0.8618387458875137 0.8851008298175096 0.9059362779375535 0.9275469755337427 0.9473490086899009 0.9632806535163786 0.989716308878872 1.0161043508730347 1.0537426572326705 1.0933129862676287 1.1992824880171709
